2 16.49523 21.61473 12.75438 15.15110
3 20.01119 29.26579 12.41027 13.97521
4 21.74793 33.09576 12.28576 13.84846
5 24.50928 43.36117 12.33853 13.62550
6 24.46658 38.0682 12.87674 14.19534
